DocumentId,Name,Surname,SecondSurname,DateOfBirth,Priority
10018611,Maddison,Gerhold,Batz,1945-07-21,1
10018627,Sunny,Towne,Collier,1976-03-22,4
10018633,Greg,Hickle,Rice,1963-08-20,4
10018649,Berry,Smith,Nicolas,1990-09-09,3
10018655,Fabian,Turner,Mayer,1920-08-21,4
10018661,Alessandra,Fadel,Boyer,1915-01-11,1
10018677,Orland,Littel,Grimes,1978-04-16,1
10018699,Cedrick,Wintheiser,Brekke,1961-10-10,4
10018702,Flavio,Bailey,Wisoky,1936-01-16,4
10018718,Jayda,Zboncak,Wilderman,1967-10-11,1
10018724,Murl,Ferry,Brown,1917-08-11,4
10018730,Genevieve,Christiansen,Frami,1982-06-21,2
10018746,Briana,Wisozk,Turner,1981-09-28,4
10018752,Michaela,Osinski,Shanahan,1974-08-07,1
10018768,Winston,Gulgowski,Heidenreich,1913-05-28,2
10018774,Serena,Rutherford,Ebert,1935-07-21,2
10018780,Liliana,Homenick,Kling,1914-09-16,1
10018796,Darrin,Hammes,Boehm,1946-04-08,1
10018809,Shad,Lakin,Kulas,1928-06-15,1
10018815,Treva,Wilderman,Harber,1934-11-27,1
10018821,Franz,Cartwright,Streich,1913-03-11,3
10018837,Daisy,Larkin,Jacobson,1982-06-18,4
10018843,Eli,Jacobson,Hamill,1931-05-23,4
10018859,Agnes,Heller,Ernser,1977-12-28,3
10018865,Maryse,Lindgren,Koch,1985-02-20,2
10018887,Hobart,Bosco,Terry,1969-05-27,1
10018893,Petra,Hudson,Lesch,1963-09-07,3
10018906,Elmo,Kulas,Cormier,1923-08-20,1
10018928,Mayra,Reynolds,Kovacek,1937-05-08,2
10018956,Albert,Effertz,Skiles,1974-01-10,2
10018962,Brandy,Turner,Lockman,1986-09-25,1
10018978,Madison,Little,Pfannerstill,1955-12-29,3
10018984,Tremaine,Cartwright,Bogan,1944-09-01,3
10019007,Mariane,Hirthe,Rice,1991-01-28,3
10019029,Wade,Huels,Wehner,1923-06-24,2
10019035,Freda,Reynolds,Ratke,1971-10-03,1
10019041,Jake,Huels,Spinka,1993-03-02,4
10019057,Litzy,Cormier,Padberg,1934-03-15,2
10019063,Cary,Fadel,Rolfson,1977-01-26,4
10019085,Maggie,Kuhlman,Klein,1929-12-22,2
10019091,Kelsie,Frami,Murray,1914-01-02,2
10019110,Christina,Graham,Kulas,1991-10-19,3
10019126,Rowland,Shanahan,Schoen,1996-04-09,2
10019132,Fabiola,Schuppe,Graham,1926-03-17,4
10019148,Ivy,Gleichner,Walker,1984-06-21,1
10019154,Etha,Dickinson,Lehner,1970-05-28,3
10019160,Selina,Towne,Hessel,1919-04-26,3
10019176,Izaiah,Lang,Mills,1920-06-24,4
10019182,Rodger,Botsford,OConner,1925-08-05,1
10019198,Leann,Daugherty,Olson,1913-04-28,4
10019201,Gust,Reichel,Hammes,1987-04-14,4
10019217,Glenda,Mann,Wunsch,1965-03-02,3
10019223,Josefina,Fahey,Pollich,1933-10-24,2
10019239,Erwin,Boyle,Gutmann,1924-07-21,3
10019245,Anais,Nader,Weissnat,1914-09-05,2
10019251,Mertie,Pacocha,OKeefe,1927-10-14,3
10019267,Devin,Kiehn,Ritchie,1943-09-16,1
10019273,Miguel,Hilll,Thompson,1920-02-22,2
10019308,Johnnie,Kris,Marquardt,1968-08-07,4
10019314,Kameron,Deckow,Senger,1967-11-10,4
10019320,Johnathan,Nolan,Spencer,1934-08-18,2
10019336,Anya,Tremblay,Steuber,1917-11-13,3
10019358,Cindy,Morar,Steuber,1981-04-09,4
10019364,Missouri,Armstrong,McCullough,1923-07-05,3
10019370,Brooks,Mayer,Jakubowski,1922-02-09,4
10019386,Kyla,Hackett,Jones,1999-01-16,2
10019392,Roosevelt,Ratke,Langosh,1992-10-30,2
10019405,Tobin,Breitenberg,Marks,1972-06-27,3
10019411,Emma,Cummerata,Nikolaus,1958-09-18,3
10019427,Joanie,Pfeffer,Veum,2000-04-16,4
10019449,Herminio,Franecki,Romaguera,1974-12-22,1
10019455,Maxine,Lubowitz,Weimann,1997-11-08,3
10019461,Zola,Weimann,Runolfsdottir,1947-07-09,4
10019477,Geovanny,Larson,Deckow,1911-09-22,1
10019483,Miguel,Kemmer,Monahan,1987-01-01,4
10019499,Shania,Gaylord,Bins,1980-09-21,3
10019502,Scotty,Lang,McLaughlin,1915-02-04,1
10019518,Pearl,Bernier,Buckridge,1951-12-17,2
10019524,Fannie,Lockman,Murphy,1928-08-25,4
10019546,Abigayle,Kshlerin,Walker,1957-05-13,1
10019552,Kenya,Kemmer,White,1917-09-15,3
10019568,Sebastian,Beier,Gaylord,1985-04-05,3
10019574,Glenna,Vandervort,Price,1920-06-11,3
10019580,Althea,Hammes,Smitham,1961-01-29,2
10019596,Jacques,Kihn,Halvorson,1918-05-16,4
10019609,Darian,Bashirian,Collier,1947-12-03,2
10019615,Heloise,Buckridge,Fritsch,1960-01-30,4
10019621,Aaron,Hamill,Bartell,1924-10-08,4
10019637,Marlee,Greenfelder,Steuber,1918-11-07,3
10019643,Dexter,Kovacek,Yost,1915-04-12,4
10019659,Neil,Schmidt,Bednar,1914-04-26,4
10019665,Verner,Cremin,Schaden,1988-11-08,2
10019671,Caroline,Marvin,Abernathy,1958-03-24,4
10019693,Judah,Simonis,Crist,1978-01-23,1
10019706,Fae,Schmidt,Spencer,1924-08-06,4
10019712,Zula,Nikolaus,Donnelly,1943-06-06,4
10019728,Precious,Parker,OKeefe,2000-04-08,3
10019740,Aaron,Padberg,Terry,1917-09-22,3
10019756,Hanna,Hickle,MacGyver,1927-03-02,1
10019762,Esta,Armstrong,Cormier,1957-11-18,4
10019784,Makenna,Prohaska,Hilll,1988-04-29,3
10019803,Prudence,Parisian,Schumm,1994-06-26,3
10019819,Heber,Heathcote,McKenzie,1912-07-17,1
10019825,Kenyon,Armstrong,Hirthe,1931-07-19,2
10019831,Eveline,Cartwright,Pouros,1945-10-22,4
10019869,Jed,Stiedemann,Keebler,1937-07-21,1
10019875,Sibyl,Mitchell,Ebert,1937-10-07,4
10019881,Austin,Braun,Altenwerth,1938-02-05,2
10019897,Brett,Flatley,Schimmel,1928-07-29,1
10019922,Ewell,Cronin,Ernser,1997-08-07,1
10019938,Lavon,Weissnat,Bartoletti,1912-12-19,2
10019944,Saige,Effertz,Lehner,1942-08-20,3
10019966,Kamren,Anderson,Moen,1950-08-03,3
10019972,Minerva,Wunsch,Stokes,1956-04-23,2
10019988,Kurt,Harvey,Huels,1957-12-20,2
10019994,Madge,Runolfsdottir,Moen,1918-04-09,3
10020004,Leanne,Huel,Watsica,1962-05-11,2
10020026,Amina,Bode,Willms,1917-01-24,3
10020032,Gerda,Erdman,Ernser,1912-01-20,4
10020048,Monte,Quigley,Brekke,1957-12-27,4
10020054,Fleta,Williamson,Jones,1988-01-11,3
10020060,Estelle,Quitzon,Kunze,1979-06-08,1
10020076,Trevor,Gaylord,Crooks,1968-07-14,4
10020082,Brian,Casper,Davis,1978-04-15,1
10020098,Aditya,Batz,Conroy,1967-12-27,3
10020101,Norwood,Harber,McClure,1928-01-15,3
10020117,Lacey,Wunsch,Parisian,1954-01-13,4
10020123,Norris,Von,Schmidt,1962-06-03,1
10020139,Gavin,Brakus,Blanda,1977-05-10,1
10020151,Clifford,Von,Cole,1931-10-30,2
10020167,Alyce,Stark,Bogisich,1932-10-31,4
10020173,Dameon,Cole,Stoltenberg,1937-02-28,4
10020189,Ari,Halvorson,Oberbrunner,1979-10-23,2
10020195,Keaton,Beatty,Hirthe,1969-09-29,4
10020214,Marjolaine,Hammes,Langosh,1965-09-28,3
10020220,Thora,Stracke,Purdy,1973-02-28,2
10020236,Harmony,Hagenes,Hauck,1923-12-31,1
10020258,Kiarra,West,Ondricka,1932-01-22,4
10020264,Kelvin,Ferry,Stark,1923-05-19,4
10020270,Millie,Labadie,Feeney,1963-05-01,4
10020286,Margarete,Borer,Johns,1912-06-21,2
10020292,Dee,Johnston,Wiza,1954-03-24,1
10020305,Leta,Schimmel,Considine,1959-04-22,2
10020311,Timmothy,Labadie,Lindgren,1922-04-28,4
10020327,Carissa,Bailey,Kunze,1914-11-22,2
10020333,Libbie,Harris,Stehr,2000-06-13,4
10020361,Sarai,Parisian,Steuber,1927-03-23,2
10020383,Jayden,Larkin,Mayert,1966-05-31,3
10020399,Santina,Metz,Leuschke,1976-09-21,4
10020418,Tyra,Ortiz,Erdman,1941-01-18,4
10020424,Elda,Goodwin,Sipes,1982-02-27,1
10020446,Phyllis,Huel,Sauer,1979-05-22,3
10020452,Leon,Brekke,Crona,1928-12-07,3
10020474,Lillian,Runolfsdottir,Smith,1930-09-05,3
10020480,Nina,Pfannerstill,Jones,1937-03-19,4
10020496,Stuart,Lubowitz,Windler,1986-01-19,2
10020509,Birdie,Swaniawski,Lemke,1972-08-26,2
10020515,Gerry,Smith,Ratke,1943-01-03,1
10020521,Buddy,Hammes,Zieme,1976-06-06,1
10020537,Talon,Tremblay,Wisozk,2001-03-30,2
10020543,Domenic,Lehner,Wiegand,1975-12-06,1
10020559,August,Tromp,Lemke,1940-11-09,2
10020565,Tressie,Ebert,Farrell,1960-03-24,4
10020571,Johann,OHara,Cole,1977-10-04,1
10020587,Myrtice,Brown,Schmidt,1927-02-25,1
10020593,Adela,Morar,Marvin,1955-10-01,2
10020606,Valerie,Kub,Jenkins,1913-08-23,3
10020612,Stephanie,Collins,Mraz,1939-09-28,2
10020634,Eloisa,Ritchie,Dach,1957-01-23,2
10020640,Chasity,Schimmel,Towne,1912-12-06,2
10020656,Nova,Wintheiser,Reichel,1917-01-19,3
10020662,Tiara,Graham,Spinka,1988-11-08,4
10020678,Adelia,Schmidt,Yost,1998-10-12,2
10020690,Wilburn,Kunde,Feil,1957-10-05,3
10020703,Gabriel,Boyer,Kihn,1954-03-04,2
10020719,Tyler,Langworth,Crona,1976-05-12,1
10020725,Naomi,Schowalter,Schultz,1974-02-20,3
10020731,Christian,Torp,White,1918-03-19,4
10020747,Silas,Crooks,Littel,1927-11-08,2
10020753,Bailee,Schumm,Sporer,1998-05-29,2
10020769,Tobin,Kihn,Rowe,1985-07-29,2
10020775,Myrtle,Durgan,Goldner,1963-12-11,2
10020797,Martin,Morissette,Lindgren,1992-02-03,1
10020800,Sister,Leffler,Frami,1918-09-05,4
10020816,Crystel,Blanda,Orn,1988-11-10,2
10020822,Katelyn,Stracke,Gerlach,1962-07-27,2
10020844,Colby,Predovic,Tillman,1974-04-14,4
10020850,Yolanda,Kirlin,Roob,1958-04-30,4
10020866,Lyla,Bahringer,Rolfson,1954-07-22,2
10020888,Harry,Olson,Hansen,1993-11-11,3
10020907,Christina,Gorczany,Thompson,2001-08-22,1
10020913,Gerda,Bailey,Schulist,1970-07-12,2
10020929,Tyreek,Anderson,Hauck,1975-10-17,1
10020935,Abbey,Nikolaus,Bergstrom,2002-10-31,2
10020941,Gladys,Howell,Rodriguez,1948-09-04,2
10020957,Ettie,Heller,Terry,1933-05-25,4
10020963,Millie,Padberg,Corkery,1976-09-26,2
10020979,Autumn,Hackett,Beer,1939-07-17,3
10020985,Flavie,Gleason,McLaughlin,1968-02-25,2
10020991,Noel,Shields,Grimes,1938-12-08,1
10021008,Octavia,Bergstrom,Harber,1928-04-07,1
10021014,Kody,Davis,Hills,1917-05-07,4
10021036,David,Barton,Sporer,1940-07-16,4
10021058,Velda,Brakus,Yost,1983-09-22,4
10021064,Kip,Mohr,OKeefe,1976-04-12,1
10021070,Bernhard,Adams,Parisian,1975-10-09,4
10021086,Ken,Deckow,Mitchell,1972-03-17,2
10021105,Estelle,Hermann,Schmitt,1985-04-14,3
10021111,Marisa,Schimmel,Harber,1915-02-04,3
10021133,Devonte,Hermiston,Morar,1947-06-09,3
10021149,Gideon,Okuneva,Bogisich,1926-03-06,3
10021155,Tessie,Homenick,Kerluke,1913-08-24,4
10021177,Violette,Gottlieb,Ernser,1916-06-03,2
10021183,Alva,Streich,Bradtke,1975-02-23,1
10021199,Hermina,Schumm,Padberg,1950-06-08,2
10021202,Nichole,Grant,Robel,1912-02-02,2
10021218,Sofia,Johnson,Schmeler,2002-06-25,2
10021224,Sonia,Satterfield,Streich,1954-04-30,2
10021230,Linda,Sporer,Monahan,1945-06-05,3
10021246,Marcia,Crist,Greenfelder,1964-11-02,2
10021252,Romaine,Kuhic,Glover,1921-11-02,1
10021268,Laverne,Ullrich,Wunsch,1951-09-08,1
10021280,Nelle,Grant,Deckow,1943-08-26,2
10021296,Nathanael,Will,Fritsch,1995-01-31,1
10021309,Lura,Mueller,Swaniawski,1974-05-18,1
10021315,Spencer,Haag,Ledner,1986-01-16,1
10021321,Otho,Ernser,Erdman,1943-01-14,3
10021337,Imogene,Dach,Hane,1945-09-04,4
10021343,Elliott,Bogisich,Blanda,1952-03-06,2
10021359,Leonardo,Heidenreich,Mills,1936-06-16,2
10021365,Lavina,Dooley,Turcotte,1984-05-15,2
10021371,Carmela,Jenkins,Ankunding,1953-10-13,1
10021393,Mercedes,Muller,Gaylord,1912-07-01,4
10021406,Dominic,Huels,Schowalter,1938-04-25,4
10021412,Marie,Borer,Grady,1972-11-25,2
10021428,Zachery,Ratke,Lebsack,1968-08-24,2
10021456,Peter,Hickle,Robel,1970-02-24,2
10021462,Wilton,Hilpert,Emard,1989-01-06,4
10021478,Marion,Hane,Pfannerstill,1965-11-20,3
10021484,Orval,Koepp,Hyatt,1912-03-31,3
10021490,Evie,Lueilwitz,Hackett,1989-05-30,1
10021503,Cali,Langosh,Miller,1967-10-07,3
10021519,Ebba,Hand,Corkery,2001-12-12,1
10021525,Sheila,Anderson,Schaden,1956-03-08,1
10021531,Alphonso,Padberg,Emard,1948-09-01,4
10021547,Lew,Deckow,Pollich,1959-10-30,2
10021553,Dorris,Lemke,Gibson,1914-04-03,4
10021569,Carrie,Cassin,Veum,1931-09-20,3
10021575,Ana,Klocko,Hartmann,1987-11-15,3
10021581,Evan,Ruecker,DAmore,1919-10-23,3
10021597,Carissa,Lemke,Lang,1911-10-03,1
10021600,Albin,Kutch,Johnson,1918-02-02,3
10021616,Zella,Turcotte,Bechtelar,1932-07-14,3
10021622,Aliya,Jakubowski,Beatty,1976-04-18,4
10021638,Jake,Padberg,Wilkinson,1915-09-11,2
10021644,Eloy,Jacobs,Hackett,1911-11-04,1
10021666,Wilbert,Macejkovic,Hammes,1919-03-15,2
10021672,Sedrick,Pagac,Ortiz,1960-03-19,3
10021688,Fabiola,Abbott,Sauer,1989-01-13,3
10021694,Lionel,Vandervort,Baumbach,1962-01-04,1
10021707,Cleta,Paucek,Schneider,1916-04-16,2
10021713,Spencer,Kunde,Feil,1959-06-23,4
10021729,Cierra,Padberg,Stamm,1960-01-22,2
10021735,Llewellyn,Parker,Bode,1992-05-13,4
10021741,Meaghan,Kozey,Dickinson,1993-06-18,2
10021757,Deanna,Johns,Bailey,1966-06-07,1
10021763,Obie,Feil,Mante,1999-03-08,4
10021791,Jackie,Quigley,Feeney,1940-12-24,4
10021804,Flavio,Watsica,Carter,1964-08-30,4
10021810,Francesco,McClure,Bergstrom,1922-10-15,4
10021826,Berenice,Denesik,Von,1994-02-20,3
10021832,Gerda,Schumm,Jast,1923-07-12,2
10021848,Hershel,Kuphal,Nienow,1993-05-05,3
10021854,Webster,Lesch,Corkery,1991-12-02,4
10021876,Sandy,Mueller,Price,1943-07-30,1
10021898,Eldridge,Weimann,Boyle,1964-12-21,2
10021901,Hazle,Douglas,Jast,1912-08-24,3
10021917,Estrella,Lubowitz,Gerhold,1940-08-12,2
10021923,Lucinda,Maggio,Turner,1990-06-04,2
10021939,Victoria,DuBuque,Hintz,1975-09-06,1
10021951,Maeve,Krajcik,Lang,1923-08-25,4
10021967,Henderson,Hartmann,Fay,1980-04-05,3
10021973,Forrest,Stoltenberg,Ratke,1925-06-24,3
10021989,Loyal,Stamm,Flatley,1973-05-17,1
10021995,Jayden,Quitzon,Gutkowski,2000-01-01,1
10022002,Hilton,Mayer,Hilpert,1962-06-07,4
10022018,Mariana,Fadel,Maggio,1960-01-24,4
10022024,Bart,Jerde,Auer,1953-12-19,4
10022052,Kathleen,Johnston,Swift,2000-08-07,3
10022068,Angelo,Zieme,Klocko,1932-09-28,2
10022074,Nathan,Fadel,Wehner,1990-08-10,1
10022080,Ernest,Ortiz,Turner,1969-07-08,3
10022096,Timmy,Schumm,Emard,1990-04-23,3
10022109,Danika,Legros,Bogan,1984-01-10,4
10022115,Abagail,Littel,McKenzie,1947-06-07,1
10022121,Cade,Lockman,Champlin,1946-04-07,1
10022137,Vickie,Schuster,Kreiger,1989-06-24,2
10022159,Jeramy,Bayer,Bauch,1925-02-07,3
10022165,Ayana,Mueller,Batz,1914-07-31,1
10022187,Tianna,West,Prohaska,1952-12-20,1
10022206,Yolanda,Rempel,Walsh,1926-07-17,4
10022212,Percival,Crist,Cruickshank,1971-06-17,1
10022234,Lilyan,Kiehn,Steuber,1978-10-30,4
10022240,Nyasia,Zieme,Beatty,1920-09-21,2
10022256,Bud,Johnson,Erdman,1932-02-17,2
10022262,Bernita,Rogahn,Hudson,1973-10-26,3
10022284,Braeden,Bogisich,Schaefer,1929-12-12,2
10022303,Colin,Turner,Schamberger,1978-03-21,3
10022319,Hillard,Gerlach,Pfeffer,1992-12-26,1
10022325,Laverna,Flatley,Heathcote,1950-06-25,4
10022331,Molly,Bartell,Thompson,1951-11-13,1
10022347,Pearlie,Hoeger,Reichert,1940-11-19,2
10022353,Aimee,Wilkinson,Durgan,1937-02-15,2
10022369,Nella,Hoeger,Collins,1970-02-20,3
10022375,Lacey,Schinner,Leffler,1972-06-25,4
10022381,Ramon,Kassulke,Johnson,1985-11-13,4
10022397,Ashlee,Wolf,Huels,1961-02-24,3
10022400,Grady,Willms,Stamm,1979-04-20,3
10022416,Justen,Daugherty,Turner,1985-01-04,1
10022438,Erika,Bernhard,Ledner,1952-06-28,4
10022444,Kaylie,Grady,Bosco,1913-01-07,1
10022466,Alyce,Windler,Mitchell,1954-12-14,3
10022472,Jared,Ortiz,Satterfield,1986-04-21,3
10022494,Martin,Dare,Sawayn,1952-08-20,3
10022529,Dennis,Padberg,Stark,1973-03-28,3
10022535,Yvonne,Osinski,Hansen,1999-03-10,4
10022557,Kathleen,Muller,Berge,1999-02-14,4
10022563,Jarvis,Lueilwitz,Morissette,1938-05-09,2
10022579,Chyna,Orn,McLaughlin,1948-01-07,4
10022585,Reed,Wilderman,McCullough,1951-06-19,4
10022591,Amya,Pollich,Cronin,2000-09-07,3
10022604,Alejandra,Waters,Herman,1998-03-25,3
10022610,Melody,Ledner,Kihn,1943-12-26,2
10022626,Vaughn,Greenfelder,Klein,1941-07-18,1
10022632,Dimitri,Gerhold,Daniel,1935-07-22,2
10022654,Carolyn,Balistreri,Jacobi,1931-07-12,2
10022660,Gudrun,Feil,Shanahan,1982-04-06,2
10022676,Donnie,Waelchi,Bartell,1977-09-10,4
10022682,Sandrine,Rogahn,Harris,1971-12-26,4
10022698,Gustave,Satterfield,Hilll,1930-06-15,2
10022717,Queen,Mante,Jaskolski,1934-12-11,3
10022723,Glenda,Hyatt,Waters,1915-08-18,4
10022739,Shayne,Macejkovic,Corwin,1914-04-12,3
10022745,Zora,Gutkowski,Yost,1990-09-06,3
10022751,Quinton,Ledner,Ruecker,1972-08-24,1
10022767,Ophelia,Grimes,Mueller,1921-03-14,2
10022773,Reyna,Lockman,Erdman,1918-06-23,3
10022789,Gianni,Hettinger,Dach,1916-11-16,1
10022795,Mable,Homenick,Moen,1948-07-21,3
10022808,Savanah,Heidenreich,Lebsack,1937-03-14,3
10022814,Enola,Sanford,Brekke,1946-04-01,3
10022820,Amelie,Yost,Klocko,1916-12-25,3
10022836,Adella,Murazik,Buckridge,1923-07-09,2
10022842,Morton,Stokes,Welch,1943-09-14,2
10022864,Larissa,Johnston,Hermann,1923-08-05,2
10022870,Oda,OReilly,Ruecker,1978-09-02,2
10022886,Federico,Heathcote,Langosh,1951-09-30,2
10022905,Myron,Haag,Towne,1936-04-21,3
10022911,Audie,Waters,Kassulke,1992-02-21,1
10022927,Pinkie,Deckow,Kemmer,1945-03-28,2
10022933,Danny,Hoeger,DuBuque,1945-04-17,3
10022949,Bruce,Johns,Crona,1971-01-21,1
10022955,Sedrick,Schuster,White,1911-08-22,3
10022961,Shyanne,Bogisich,Anderson,2002-09-28,1
10022977,Norwood,Schaden,Stoltenberg,1943-08-31,3
10022999,Moises,Lakin,Nikolaus,1941-09-26,2
10023012,Drake,Steuber,Nicolas,1928-11-22,2
10023028,Bradford,Rutherford,Osinski,1910-03-01,3
10023034,Jerrod,Waters,Lakin,1917-03-23,4
10023040,Dewayne,Nienow,McLaughlin,1936-08-01,4
10023056,Percival,Fay,Gerlach,1923-01-03,1
10023062,Cicero,Hane,Schulist,1927-12-24,2
10023078,Rogers,Ernser,OHara,1989-05-06,3
10023084,Greta,Pouros,Emard,1990-06-17,2
10023090,Liliana,Gulgowski,Hand,1987-01-05,2
10023103,Reanna,Kuhlman,Towne,1937-09-20,3
10023119,Jeremy,Anderson,Crona,1977-01-28,2
10023125,Vincenza,Konopelski,Senger,1987-05-19,4
10023153,Lindsey,Leannon,Fadel,1933-09-17,2
10023169,Marilou,Hyatt,Cruickshank,1931-10-12,4
10023175,Nicholas,Becker,MacGyver,1998-10-14,3
10023197,Angeline,Daugherty,Wolf,1989-06-22,1
10023200,Gardner,Ferry,Hilpert,1919-11-05,1
10023216,Asha,Welch,Gottlieb,1910-04-16,2
10023222,Napoleon,Koepp,Pollich,1976-08-25,4
10023238,Fred,Okuneva,Conroy,1953-10-23,2
10023244,Herbert,Emmerich,Lang,1918-05-26,4
10023250,Ashley,Mohr,Johns,1944-08-14,2
10023266,Hassie,Ullrich,Daugherty,1915-07-08,3
10023272,Aracely,Batz,McKenzie,1970-12-15,1
10023288,Katlynn,Dickens,Mayert,1965-01-07,3
10023294,Camilla,Powlowski,Rice,1957-10-29,3
10023307,Kaela,Kessler,Nitzsche,1999-07-08,1
10023329,Elliot,Goodwin,Skiles,1984-03-28,3
10023335,Brayan,McLaughlin,Wyman,1981-03-24,2
10023357,Joyce,Smith,Becker,1984-03-19,1
10023363,Rossie,Sporer,Hettinger,1958-04-21,2
10023379,Buford,Gusikowski,Cassin,1930-12-04,2
10023385,Kali,Bradtke,Harvey,1993-03-14,2
10023391,Camilla,Roob,Johnson,1965-02-13,1
10023404,Grady,West,Schultz,1994-08-20,2
10023410,Einar,Lesch,Gorczany,1956-02-27,2
10023432,Gladys,Nikolaus,Donnelly,1962-10-26,3
10023454,Helene,Bashirian,Sipes,1954-01-26,3
10023460,Brooklyn,Buckridge,Fay,1957-01-07,2
10023476,Adelia,Dickinson,Hilll,1988-06-26,4
10023482,Lurline,Reichel,Kuhic,1971-12-26,4
10023498,Jakob,Wintheiser,Little,1934-06-08,3
10023501,Joel,Collier,Keeling,1991-09-10,2
10023517,Erika,Kautzer,Kunde,1933-09-05,2
10023523,Myrtis,Cummerata,Hagenes,1945-06-02,1
10023539,Kailyn,Gorczany,Marvin,1998-09-27,2
10023545,Irving,Leffler,Stoltenberg,1912-06-02,1
10023551,Emilia,Friesen,Cormier,1952-01-01,4
10023567,Teagan,Gleason,Bayer,1911-12-06,3
10023573,Savannah,Beier,Stiedemann,1988-07-23,3
10023589,Janick,Harris,McClure,1968-07-30,1
10023595,William,Luettgen,Willms,1955-09-22,2
10023620,Clifford,OConner,Jacobi,1958-05-23,2
10023636,Delphia,Carter,Kuhn,1962-12-10,3
10023642,Dion,Bins,Ziemann,1951-11-06,3
10023664,Brett,Greenholt,Bins,1910-09-29,1
10023670,Mariano,Cruickshank,Christiansen,1945-07-17,1
10023686,Cloyd,Stracke,White,1975-05-18,3
10023692,Armani,Deckow,Nienow,1963-10-22,4
10023705,Hilda,Padberg,DAmore,1937-06-14,3
10023711,Carolyn,Treutel,Oberbrunner,1985-07-16,2
10023733,Aliza,Wisoky,Kerluke,1932-03-26,2
10023749,Ashlynn,Davis,Cronin,1979-01-11,3
10023755,Candace,Bauch,Becker,1938-08-26,1
10023777,Abraham,Beatty,Lemke,1978-08-14,3
10023783,Dianna,Simonis,Morissette,1988-04-29,2
10023799,Angelita,Spinka,Powlowski,1925-02-05,3
10023802,Daren,Leffler,Connelly,1950-12-30,2
10023818,Tom,Quigley,Turner,1929-12-03,4
10023824,Elias,Miller,Schumm,1958-03-17,1
10023830,Nikolas,Quigley,Larkin,1924-02-05,4
10023846,Aletha,Daugherty,Paucek,1973-12-11,3
10023852,Jovanny,Smith,Stroman,1965-11-19,4
10023868,Karlie,Trantow,Lakin,1984-10-12,4
10023874,Carlee,Kassulke,Hermann,1973-11-07,3
10023880,Lamar,Baumbach,Dietrich,1911-09-30,1
10023896,Della,Mann,West,1980-01-18,1
10023909,Gaston,Parisian,Volkman,1958-07-19,4
10023915,Mariana,Hirthe,Jakubowski,1955-02-22,1
10023921,Cedrick,Hills,Renner,1999-09-18,3
10023937,Rogelio,Greenholt,Quigley,1960-08-09,1
10023943,Zetta,Kulas,Murphy,1973-06-13,3
10023959,Moses,Franecki,Bradtke,1937-11-01,1
10023965,Abelardo,Quigley,Durgan,1995-11-23,3
10023971,Ila,Veum,Dickens,1920-07-08,4
10023993,Ned,Torp,Stracke,1954-10-23,4
10024000,Leora,Padberg,Champlin,1946-01-18,3
10024016,Annabelle,Christiansen,Hauck,1928-04-29,1
10024022,Deonte,Kirlin,Kunde,1946-12-23,4
10024038,Marianne,Christiansen,Rodriguez,1982-04-30,1
10024044,Neil,Grimes,Cummings,1983-08-17,2
10024050,Jamarcus,Blanda,Zboncak,2001-09-12,3
10024066,Bessie,Reichert,Stokes,1939-06-10,2
10024072,Robb,Lakin,Zieme,2001-04-11,3
10024088,Austin,Shields,Kunde,1993-06-10,4
10024094,Erika,Zemlak,Legros,1949-11-13,4
10024107,Johnpaul,Stamm,OHara,1948-01-15,1
10024113,Eliza,Abshire,Kshlerin,1937-07-10,2
10024129,Princess,Berge,Bergstrom,1973-06-18,3
10024135,Jayson,Swift,Harris,2001-09-07,2
10024141,Kristoffer,Mraz,Lockman,1971-03-30,4
10024157,Mohammad,Ruecker,Gulgowski,1941-04-02,1
10024163,Hanna,Trantow,Streich,1969-01-10,3
10024179,Donato,Hansen,Wolf,1922-08-13,3
10024185,Winfield,Crooks,Borer,1991-01-13,1
10024191,Hope,Jones,Hand,1923-05-18,1
10024204,Dusty,Pouros,Block,1940-12-10,3
10024210,Theo,Little,Mitchell,1965-12-31,3
10024226,Kenny,Turner,Walker,1964-01-06,1
10024232,Toni,Gutmann,Bayer,1984-12-10,4
10024248,Adela,Cummings,OConnell,1952-10-10,1
10024254,Mariana,Kirlin,Schimmel,1989-05-10,3
10024260,Adella,Haley,Kub,1934-03-19,4
10024276,Arlene,Pouros,Schultz,1968-07-17,1
10024282,Luigi,Fadel,Connelly,1950-06-24,4
10024298,Thaddeus,Goyette,Koss,1929-10-30,1
10024301,Dayne,Kuhn,Pagac,1969-06-10,4
10024323,Terrell,Price,Hegmann,1921-10-05,4
10024339,Gerard,Jerde,Aufderhar,1917-05-11,2
10024345,Benton,Rosenbaum,Kovacek,1973-04-20,4
10024351,Luis,Zieme,Casper,1924-10-26,4
10024373,Eric,Kirlin,Oberbrunner,1974-10-12,3
10024389,Birdie,Huels,Kuhlman,1956-05-12,4
10024395,Delores,Bailey,Rath,1947-08-07,4
10024408,Eldridge,Schmeler,Heaney,1986-06-06,1
10024414,Winona,Osinski,Turcotte,1951-04-24,4
10024420,Evangeline,Feil,Hayes,1973-12-28,2
10024436,Tressie,Nienow,Kulas,1980-03-15,3
10024442,Garland,Jacobs,Kunde,1942-04-17,3
10024458,Gunner,Miller,Kunde,1921-03-10,1
10024464,Rodrick,Pouros,Rath,1992-08-30,4
